130,1773,456,1842
130,1520,522,1586
130,1831,848,1912
130,1463,391,1523
1370,1580,1697,1652
130,1899,1632,2003
1370,1499,1762,1587
65,2332,979,2403
848,3173,1109,3259
587,1210,2088,1313
65,2420,1044,2497
1305,2300,1501,2404
130,1599,456,1677
65,2238,1044,2330
1305,2499,1566,2568
65,2010,587,2102
65,2493,1109,2566
65,2065,1632,2177
261,1085,2350,1222
65,1677,783,1764
65,2158,1370,2245
587,1319,1762,1396
