212,96,374,114
224,260,449,278
212,174,399,189
212,116,361,128
212,158,349,173
212,204,386,231
212,82,361,96
212,128,274,140
424,206,549,226
212,71,449,85
212,186,249,199
274,132,374,145
461,147,661,164
461,175,624,192
12,392,549,419
0,19,499,47
0,282,162,302
287,205,436,217
436,426,686,461
524,72,586,90
199,51,624,71
199,273,599,292
511,252,574,277
0,295,112,307
199,244,411,263
199,231,611,250
199,145,386,159
